ID,PID,Text
231,231_3,"It used to be hectic because there would be several lists and hands touching them, which would create confusion and backtracking."
958,958_2,"I lead faculty members in this initiative and worked with students who wanted to see the Instagram account be revamped and I am very proud of the way the account is looking so far. ""
"
136,136_2,"I am inspired by her determination and willingness to help others, as well as herself. ""
"
962,962_2,"Later on, my supervisor found her more good at documenting and marketing so he decided to assign her different work that she was more good at.""
"
274,274_0,"""During the course of my internship, I conducted a Root Cause Analysis of a machining equipment."
812,812_1,"They used their backgrounds to build an exam that would cover the important topics and make it moderately challenging.
"
910,910_2,"We were each able to help each other, connect together verbally and through a plan so that we knew what was expected over the course of the summer.""
"
577,577_2,"I reported the results of these meetings back to my mentor.
"
163,163_1,"We had brainstorming sessions to lay experimental design.
"
234,234_2,"I have helped to faciliate these conversations.""
"
806,806_3,"Several times this semester, I have been able to lead the group of interns in the office to achieve a common goal."
354,354_1,"Many people from different backgrounds were present and talked about their many ongoing projects to better the festival.""
"
263,263_2,"Once the project was accomplished, we presented our findings to senior management.""
"
104,104_0,"""As the Director, I had to encourage my team to reach their full potential for the betterment of Tigers Squared."
557,557_0,"""I observed a lot of advising sessions that the coordinators held for students going on different study abroad programs."
628,628_1,So I was given the responsibility and leadership to complete them on my own.
